assessment_id	student_id	date_assmnt_start	date_assmnt_end	gender	assessmnt_summary	assmnt_score	recommendations
error: nil can't be coerced into Fixnum	646	10/23/2016	11/23/2016	Male	Brandenburgische Technische Universität Cottbus	71	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	647	10/17/2016	11/1/2016	Male	University of Teramo	92	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	648	10/9/2016	11/21/2016	Female	Technological University (Taungoo)	91	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	649	10/14/2016	11/6/2016	Male	Université Sorbonne-Nouvelle (Paris III)	100	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	650	10/29/2016	11/19/2016	Female	University of Development Alternative	85	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	651	10/13/2016	11/29/2016	Male	Kamakura Women's College	1	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	652	10/22/2016	11/23/2016	Female	Sri Sant Gajanan Maharaj College of Engineering	11	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	653	10/20/2016	11/2/2016	Male	Universidad Politécnica de El Salvador	36	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	654	10/28/2016	11/27/2016	Male	Lausanne Hotel School (EHL)	69	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	655	10/20/2016	11/23/2016	Male	Dalian University of Technology	91	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	656	10/16/2016	11/8/2016	Female	Rajamangala University of Technology, Lanna Chiang Rai	98	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	657	10/5/2016	11/17/2016	Female	State University of New York College of Agriculture and Technology at Cobleskill	79	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	658	10/21/2016	11/15/2016	Female	Morehouse School of Medicine	17	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	659	10/5/2016	11/24/2016	Female	Kent State University - Trumbull	71	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	660	10/24/2016	11/1/2016	Female	Saint George's Hospital Medical School, University of London	36	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	661	10/24/2016	11/1/2016	Male	Universiti Teknologi Petronas	78	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	662	10/25/2016	11/3/2016	Female	Sir Syed Institute Of Technology Islamabad	22	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	663	10/25/2016	11/6/2016	Female	University of Ibadan	53	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	664	10/6/2016	11/16/2016	Male	Northwest University Xi'an	85	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	665	10/1/2016	11/19/2016	Male	Himeji Dokkyo University	25	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	666	10/7/2016	11/1/2016	Male	National University of Shipbuilding	84	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	667	10/22/2016	11/2/2016	Male	Instituto Tecnológico de Querétaro	19	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	668	10/19/2016	11/15/2016	Male	Technological University (Pinlon)	18	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	669	10/23/2016	11/25/2016	Male	Amirkabir College of Managmant & Technology	96	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	670	10/25/2016	11/24/2016	Female	Universidad Privada del Norte	96	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	671	10/27/2016	11/25/2016	Male	Moscow International Higher Business School (MIRBIS)	88	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	672	10/18/2016	11/2/2016	Female	Gdansk Management College	23	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	673	10/20/2016	11/27/2016	Male	Hijiyama University	77	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	674	10/4/2016	11/8/2016	Female	Taegu University	56	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	675	10/23/2016	11/29/2016	Female	Universidad San Francisco Xavier	31	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	676	10/6/2016	11/9/2016	Male	Pannnasatra University of Cambodia	65	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	677	10/6/2016	11/19/2016	Female	Victoria University of Wellington	18	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	678	10/28/2016	11/12/2016	Male	South Asian Institute of Technology And Medicine (SAITM) 	78	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	679	10/21/2016	11/11/2016	Female	Simpson College	63	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	680	10/10/2016	11/28/2016	Male	Marathwada Agricultural University	22	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	681	10/12/2016	11/4/2016	Male	Centro Universitário Senac	63	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	682	10/15/2016	11/18/2016	Male	Institute of Teachers Education, Sarawak	65	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	683	10/3/2016	11/9/2016	Male	University of Agriculture and Veterinary Medicine Timisoara	15	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	684	10/27/2016	11/7/2016	Male	Brjansk State Technical University	16	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	685	10/3/2016	11/11/2016	Male	Academy of Public Administration of Belarus	15	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	686	10/10/2016	11/3/2016	Female	Balikesir University	75	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	687	10/4/2016	11/14/2016	Male	University of Kuopio	83	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	688	10/16/2016	11/26/2016	Male	Beijing Foreign Studies University	96	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	689	10/23/2016	11/17/2016	Male	Slovak University of Technology in Bratislava	8	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	690	10/20/2016	11/18/2016	Male	Universidad International SEK, Santiago	74	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	691	10/12/2016	11/20/2016	Male	University of Alaska - Anchorage	34	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	692	10/8/2016	11/23/2016	Female	Maranatha Baptist Bible College	49	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	693	10/1/2016	11/28/2016	Male	Czech University of Agriculture Prague	32	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	694	10/2/2016	11/19/2016	Male	Université de Franche-Comté	68	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	695	10/27/2016	11/28/2016	Male	Miyagi Gakuin Women's College	10	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	696	10/26/2016	11/28/2016	Male	Franciscan School of Theology	45	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	697	10/11/2016	11/3/2016	Male	Instituto Superior Politécnico e Universitário	98	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	698	10/15/2016	11/29/2016	Female	Daneshestan Institute of Higher Education	87	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	699	10/7/2016	11/25/2016	Male	Lake Superior State University	80	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	700	10/12/2016	11/8/2016	Male	Newport International University	89	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	701	10/4/2016	11/26/2016	Male	Sanno University	94	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	702	10/25/2016	11/27/2016	Male	Ferris University	75	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	703	10/27/2016	11/21/2016	Male	Odessa National Polytechnic University	12	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	704	10/26/2016	11/23/2016	Male	University of East London	87	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	705	10/3/2016	11/12/2016	Male	Tongji Medical University	24	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	706	10/10/2016	11/20/2016	Male	Information and Communications Technology Academy	44	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	707	10/9/2016	11/6/2016	Male	Sullivan College	19	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	708	10/9/2016	11/20/2016	Female	Latvian Academy of Culture	100	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	709	10/5/2016	11/12/2016	Female	Spring Arbor College	30	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	710	10/10/2016	11/21/2016	Male	Chittagong University of Engineering and Technology	31	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	711	10/7/2016	11/6/2016	Female	College of DuPage	5	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	712	10/10/2016	11/11/2016	Female	London College of Science & Technology	83	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	713	10/19/2016	11/8/2016	Female	Ulsan University	57	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	714	10/4/2016	11/4/2016	Male	Gonzaga University	96	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	715	10/17/2016	11/22/2016	Male	University of Alaska - Fairbanks	92	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	716	10/4/2016	11/15/2016	Male	Meredith College	35	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	717	10/20/2016	11/25/2016	Female	Pontificio Istituto Orientale	97	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	718	10/2/2016	11/12/2016	Female	Universidade Cidade de São Paulo	10	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	719	10/27/2016	11/7/2016	Male	Middlebury College	9	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
